medicine_id,snapshot_date,quantity_on_hand,quantity_dispensed,quantity_received,quantity_expired,unit_cost,pay_rate,days_to_expiry
19,2026-02-01,91,1,0,0,75.08,100,232
19,2026-02-02,90,1,0,0,75.08,100,233
19,2026-02-03,89,1,0,0,75.08,100,234
19,2026-02-04,89,0,0,0,75.08,100,235
19,2026-02-05,88,1,0,0,75.08,100,236
19,2026-02-06,87,1,0,0,75.08,100,237
19,2026-02-07,87,0,0,0,75.08,100,238
19,2026-02-08,86,1,0,0,75.08,100,239
19,2026-02-09,113,1,28,0,75.08,100,240
19,2026-02-10,112,1,0,0,75.08,100,241
19,2026-02-11,111,1,0,0,75.08,100,242
19,2026-02-12,110,1,0,0,75.08,100,243
19,2026-02-13,109,1,0,0,75.08,100,244
19,2026-02-14,109,0,0,0,75.08,100,245
19,2026-02-15,108,1,0,0,75.08,100,246
19,2026-02-16,107,1,0,0,75.08,100,247
19,2026-02-17,106,1,0,0,75.08,100,248
19,2026-02-18,105,1,0,0,75.08,100,249
19,2026-02-19,105,0,0,0,75.08,100,250
19,2026-02-20,104,1,0,0,75.08,100,251
19,2026-02-21,103,1,0,0,75.08,100,252
19,2026-02-22,102,1,0,0,75.08,100,253
19,2026-02-23,101,1,0,0,75.08,100,254
19,2026-02-24,157,1,57,0,75.08,100,255
19,2026-02-25,211,0,54,0,75.08,100,256
19,2026-02-26,210,1,0,0,75.08,100,257
19,2026-02-27,209,1,0,0,75.08,100,258
19,2026-02-28,208,1,0,0,75.08,100,259
19,2026-03-01,207,1,0,0,75.08,100,260
19,2026-03-02,206,1,0,0,75.08,100,261
19,2026-03-03,205,1,0,0,75.08,100,262
19,2026-03-04,204,1,0,0,75.08,100,263
19,2026-03-05,203,1,0,0,75.08,100,264
19,2026-03-06,202,1,0,0,75.08,100,265
19,2026-03-07,202,0,0,0,75.08,100,266
19,2026-03-08,202,0,0,0,75.08,100,267
19,2026-03-09,201,1,0,0,75.08,100,268
19,2026-03-10,200,1,0,0,75.08,100,269
19,2026-03-11,199,1,0,0,75.08,100,270
19,2026-03-12,198,1,0,0,75.08,100,271
19,2026-03-13,197,1,0,0,75.08,100,272
19,2026-03-14,196,1,0,0,75.08,100,273
19,2026-03-15,195,1,0,0,75.08,100,274
19,2026-03-16,194,1,0,0,75.08,100,275
19,2026-03-17,193,1,0,0,75.08,100,276
19,2026-03-18,192,1,0,0,75.08,100,277
19,2026-03-19,192,0,0,0,75.08,100,278
19,2026-03-20,191,1,0,0,75.08,100,279
19,2026-03-21,242,1,52,0,75.08,100,280
20,2025-12-22,19,1,0,0,65.25,29,171
20,2025-12-23,18,1,0,0,65.25,29,172
20,2025-12-24,17,1,0,0,65.25,29,173
20,2025-12-25,16,1,0,0,65.25,29,174
20,2025-12-26,15,1,0,0,65.25,29,175
20,2025-12-27,15,0,0,0,65.25,29,176
20,2025-12-28,15,0,0,0,65.25,29,177
20,2025-12-29,14,1,0,0,65.25,29,178
20,2025-12-30,13,1,0,0,65.25,29,179
20,2025-12-31,12,1,0,0,65.25,29,180
20,2026-01-01,11,1,0,0,65.25,29,181
20,2026-01-02,9,2,0,0,65.25,29,182
20,2026-01-03,8,1,0,0,65.25,29,183
20,2026-01-04,7,1,0,0,65.25,29,184
20,2026-01-05,5,2,0,0,65.25,29,185
20,2026-01-06,3,2,0,0,65.25,29,186
20,2026-01-07,1,2,0,0,65.25,29,187
20,2026-01-08,27,1,27,0,65.25,29,188
20,2026-01-09,26,1,0,0,65.25,29,189
20,2026-01-10,25,1,0,0,65.25,29,190
20,2026-01-11,76,1,52,0,65.25,29,191
20,2026-01-12,75,1,0,0,65.25,29,192
20,2026-01-13,74,1,0,0,65.25,29,193
20,2026-01-14,73,1,0,0,65.25,29,194
20,2026-01-15,73,0,0,0,65.25,29,195
20,2026-01-16,72,1,0,0,65.25,29,196
20,2026-01-17,118,1,47,0,65.25,29,197
20,2026-01-18,117,1,0,0,65.25,29,198
20,2026-01-19,115,2,0,0,65.25,29,199
20,2026-01-20,113,2,0,0,65.25,29,200
20,2026-01-21,112,1,0,0,65.25,29,201
20,2026-01-22,111,1,0,0,65.25,29,202
20,2026-01-23,109,2,0,0,65.25,29,203
20,2026-01-24,108,1,0,0,65.25,29,204
20,2026-01-25,107,1,0,0,65.25,29,205
20,2026-01-26,106,1,0,0,65.25,29,206
20,2026-01-27,105,1,0,0,65.25,29,207
20,2026-01-28,103,2,0,0,65.25,29,208
20,2026-01-29,102,1,0,0,65.25,29,209
20,2026-01-30,100,2,0,0,65.25,29,210
20,2026-01-31,99,1,0,0,65.25,29,211
20,2026-02-01,98,1,0,0,65.25,29,212
20,2026-02-02,97,1,0,0,65.25,29,213
20,2026-02-03,95,2,0,0,65.25,29,214
20,2026-02-04,94,1,0,0,65.25,29,215
20,2026-02-05,93,1,0,0,65.25,29,216
20,2026-02-06,92,1,0,0,65.25,29,217
20,2026-02-07,91,1,0,0,65.25,29,218
20,2026-02-08,90,1,0,0,65.25,29,219
20,2026-02-09,89,1,0,0,65.25,29,220
20,2026-02-10,87,2,0,0,65.25,29,221
20,2026-02-11,86,1,0,0,65.25,29,222
20,2026-02-12,85,1,0,0,65.25,29,223
20,2026-02-13,104,1,20,0,65.25,29,224
20,2026-02-14,103,1,0,0,65.25,29,225
20,2026-02-15,102,1,0,0,65.25,29,226
20,2026-02-16,100,2,0,0,65.25,29,227
20,2026-02-17,98,2,0,0,65.25,29,228
20,2026-02-18,97,1,0,0,65.25,29,229
20,2026-02-19,95,2,0,0,65.25,29,230
20,2026-02-20,93,2,0,0,65.25,29,231
20,2026-02-21,92,1,0,0,65.25,29,232
20,2026-02-22,91,1,0,0,65.25,29,233
20,2026-02-23,89,2,0,0,65.25,29,234
20,2026-02-24,88,1,0,0,65.25,29,235
20,2026-02-25,87,1,0,0,65.25,29,236
20,2026-02-26,85,2,0,0,65.25,29,237
20,2026-02-27,83,2,0,0,65.25,29,238
20,2026-02-28,108,1,26,0,65.25,29,239
20,2026-03-01,107,1,0,0,65.25,29,240
20,2026-03-02,106,1,0,0,65.25,29,241
20,2026-03-03,105,1,0,0,65.25,29,242
20,2026-03-04,104,1,0,0,65.25,29,243
20,2026-03-05,102,2,0,0,65.25,29,244
20,2026-03-06,101,1,0,0,65.25,29,245
20,2026-03-07,100,1,0,0,65.25,29,246
20,2026-03-08,99,1,0,0,65.25,29,247
20,2026-03-09,97,2,0,0,65.25,29,248
20,2026-03-10,96,1,0,0,65.25,29,249
20,2026-03-11,94,2,0,0,65.25,29,250
20,2026-03-12,93,1,0,0,65.25,29,251
20,2026-03-13,91,2,0,0,65.25,29,252
20,2026-03-14,90,1,0,0,65.25,29,253
20,2026-03-15,89,1,0,0,65.25,29,254
20,2026-03-16,87,2,0,0,65.25,29,255
20,2026-03-17,86,1,0,0,65.25,29,256
20,2026-03-18,85,1,0,0,65.25,29,257
20,2026-03-19,84,1,0,0,65.25,29,258
20,2026-03-20,82,2,0,0,65.25,29,259
20,2026-03-21,103,1,22,0,65.25,29,260
21,2025-12-22,20,0,0,0,48.0,64,131
21,2025-12-23,20,0,0,0,48.0,64,132
21,2025-12-24,20,0,0,0,48.0,64,133
21,2025-12-25,20,0,0,0,48.0,64,134
21,2025-12-26,20,0,0,0,48.0,64,135
21,2025-12-27,20,0,0,0,48.0,64,136
21,2025-12-28,20,0,0,0,48.0,64,137
21,2025-12-29,20,0,0,0,48.0,64,138
21,2025-12-30,20,0,0,0,48.0,64,139
21,2025-12-31,20,0,0,0,48.0,64,140
21,2026-01-01,20,0,0,0,48.0,64,141
21,2026-01-02,20,0,0,0,48.0,64,142
21,2026-01-03,20,0,0,0,48.0,64,143
21,2026-01-04,20,0,0,0,48.0,64,144
21,2026-01-05,20,0,0,0,48.0,64,145
21,2026-01-06,20,0,0,0,48.0,64,146
21,2026-01-07,20,0,0,0,48.0,64,147
21,2026-01-08,20,0,0,0,48.0,64,148
21,2026-01-09,20,0,0,0,48.0,64,149
21,2026-01-10,20,0,0,0,48.0,64,150
21,2026-01-11,20,0,0,0,48.0,64,151
21,2026-01-12,20,0,0,0,48.0,64,152
21,2026-01-13,20,0,0,0,48.0,64,153
21,2026-01-14,20,0,0,0,48.0,64,154
21,2026-01-15,20,0,0,0,48.0,64,155
21,2026-01-16,20,0,0,0,48.0,64,156
21,2026-01-17,20,0,0,0,48.0,64,157
21,2026-01-18,20,0,0,0,48.0,64,158
21,2026-01-19,20,0,0,0,48.0,64,159
21,2026-01-20,51,0,31,0,48.0,64,160
21,2026-01-21,51,0,0,0,48.0,64,161
21,2026-01-22,51,0,0,0,48.0,64,162
21,2026-01-23,101,0,50,0,48.0,64,163
21,2026-01-24,101,0,0,0,48.0,64,164
21,2026-01-25,101,0,0,0,48.0,64,165
21,2026-01-26,136,0,35,0,48.0,64,166
21,2026-01-27,136,0,0,0,48.0,64,167
21,2026-01-28,136,0,0,0,48.0,64,168
21,2026-01-29,136,0,0,0,48.0,64,169
21,2026-01-30,136,0,0,0,48.0,64,170
21,2026-01-31,136,0,0,0,48.0,64,171
21,2026-02-01,136,0,0,0,48.0,64,172
21,2026-02-02,136,0,0,0,48.0,64,173
21,2026-02-03,136,0,0,0,48.0,64,174
21,2026-02-04,136,0,0,0,48.0,64,175
21,2026-02-05,136,0,0,0,48.0,64,176
21,2026-02-06,136,0,0,0,48.0,64,177
21,2026-02-07,136,0,0,0,48.0,64,178
21,2026-02-08,136,0,0,0,48.0,64,179
21,2026-02-09,136,0,0,0,48.0,64,180
21,2026-02-10,136,0,0,0,48.0,64,181
21,2026-02-11,136,0,0,0,48.0,64,182
21,2026-02-12,136,0,0,0,48.0,64,183
21,2026-02-13,136,0,0,0,48.0,64,184
21,2026-02-14,136,0,0,0,48.0,64,185
21,2026-02-15,136,0,0,0,48.0,64,186
21,2026-02-16,136,0,0,0,48.0,64,187
21,2026-02-17,136,0,0,0,48.0,64,188
21,2026-02-18,136,0,0,0,48.0,64,189
21,2026-02-19,136,0,0,0,48.0,64,190
21,2026-02-20,136,0,0,0,48.0,64,191
21,2026-02-21,136,0,0,0,48.0,64,192
21,2026-02-22,136,0,0,0,48.0,64,193
21,2026-02-23,136,0,0,0,48.0,64,194
21,2026-02-24,136,0,0,0,48.0,64,195
21,2026-02-25,164,0,28,0,48.0,64,196
21,2026-02-26,164,0,0,0,48.0,64,197
21,2026-02-27,222,0,58,0,48.0,64,198
21,2026-02-28,242,0,20,0,48.0,64,199
21,2026-03-01,242,0,0,0,48.0,64,200
21,2026-03-02,242,0,0,0,48.0,64,201
21,2026-03-03,242,0,0,0,48.0,64,202
21,2026-03-04,242,0,0,0,48.0,64,203
21,2026-03-05,242,0,0,0,48.0,64,204
21,2026-03-06,242,0,0,0,48.0,64,205
21,2026-03-07,242,0,0,0,48.0,64,206
21,2026-03-08,242,0,0,0,48.0,64,207
21,2026-03-09,242,0,0,0,48.0,64,208
21,2026-03-10,242,0,0,0,48.0,64,209
21,2026-03-11,242,0,0,0,48.0,64,210
21,2026-03-12,242,0,0,0,48.0,64,211
21,2026-03-13,242,0,0,0,48.0,64,212
21,2026-03-14,242,0,0,0,48.0,64,213
21,2026-03-15,242,0,0,0,48.0,64,214
21,2026-03-16,242,0,0,0,48.0,64,215
21,2026-03-17,242,0,0,0,48.0,64,216
21,2026-03-18,242,0,0,0,48.0,64,217
21,2026-03-19,242,0,0,0,48.0,64,218
21,2026-03-20,242,0,0,0,48.0,64,219
21,2026-03-21,272,0,30,0,48.0,64,220
22,2025-12-22,18,2,0,0,96.88,111,221
22,2025-12-23,15,3,0,0,96.88,111,222
22,2025-12-24,13,2,0,0,96.88,111,223
22,2025-12-25,11,2,0,0,96.88,111,224
22,2025-12-26,9,2,0,0,96.88,111,225
22,2025-12-27,8,1,0,0,96.88,111,226
22,2025-12-28,6,2,0,0,96.88,111,227
22,2025-12-29,2,4,0,0,96.88,111,228
22,2025-12-30,0,2,0,0,96.88,111,229
22,2025-12-31,23,2,25,0,96.88,111,230
22,2026-01-01,19,4,0,0,96.88,111,231
22,2026-01-02,16,3,0,0,96.88,111,232
22,2026-01-03,15,1,0,0,96.88,111,233
22,2026-01-04,38,2,25,0,96.88,111,234
22,2026-01-05,37,1,0,0,96.88,111,235
22,2026-01-06,35,2,0,0,96.88,111,236
22,2026-01-07,32,3,0,0,96.88,111,237
22,2026-01-08,29,3,0,0,96.88,111,238
22,2026-01-09,25,4,0,0,96.88,111,239
22,2026-01-10,24,1,0,0,96.88,111,240
22,2026-01-11,23,1,0,0,96.88,111,241
22,2026-01-12,20,3,0,0,96.88,111,242
22,2026-01-13,18,2,0,0,96.88,111,243
22,2026-01-14,63,3,48,0,96.88,111,244
22,2026-01-15,59,4,0,0,96.88,111,245
22,2026-01-16,56,3,0,0,96.88,111,246
22,2026-01-17,54,2,0,0,96.88,111,247
22,2026-01-18,52,2,0,0,96.88,111,248
22,2026-01-19,50,2,0,0,96.88,111,249
22,2026-01-20,47,3,0,0,96.88,111,250
22,2026-01-21,45,2,0,0,96.88,111,251
22,2026-01-22,43,2,0,0,96.88,111,252
22,2026-01-23,39,4,0,0,96.88,111,253
22,2026-01-24,38,1,0,0,96.88,111,254
22,2026-01-25,36,2,0,0,96.88,111,255
22,2026-01-26,33,3,0,0,96.88,111,256
22,2026-01-27,31,2,0,0,96.88,111,257
22,2026-01-28,28,3,0,0,96.88,111,258
22,2026-01-29,25,3,0,0,96.88,111,259
22,2026-01-30,21,4,0,0,96.88,111,260
22,2026-01-31,20,1,0,0,96.88,111,261
22,2026-02-01,18,2,0,0,96.88,111,262
22,2026-02-02,15,3,0,0,96.88,111,263
22,2026-02-03,41,3,29,0,96.88,111,264
22,2026-02-04,38,3,0,0,96.88,111,265
22,2026-02-05,36,2,0,0,96.88,111,266
22,2026-02-06,34,2,0,0,96.88,111,267
22,2026-02-07,33,1,0,0,96.88,111,268
22,2026-02-08,32,1,0,0,96.88,111,269
22,2026-02-09,29,3,0,0,96.88,111,270
22,2026-02-10,25,4,0,0,96.88,111,271
22,2026-02-11,21,4,0,0,96.88,111,272
22,2026-02-12,18,3,0,0,96.88,111,273
22,2026-02-13,14,4,0,0,96.88,111,274
22,2026-02-14,13,1,0,0,96.88,111,275
22,2026-02-15,11,2,0,0,96.88,111,276
22,2026-02-16,7,4,0,0,96.88,111,277
22,2026-02-17,5,2,0,0,96.88,111,278
22,2026-02-18,2,3,0,0,96.88,111,279
22,2026-02-19,0,2,0,0,96.88,111,280
22,2026-02-20,0,3,0,0,96.88,111,281
22,2026-02-21,0,1,0,0,96.88,111,282
22,2026-02-22,0,1,0,0,96.88,111,283
22,2026-02-23,0,4,0,0,96.88,111,284
22,2026-02-24,0,3,0,0,96.88,111,285
22,2026-02-25,0,4,0,0,96.88,111,286
22,2026-02-26,0,3,0,0,96.88,111,287
22,2026-02-27,0,4,0,0,96.88,111,288
22,2026-02-28,0,1,0,0,96.88,111,289
22,2026-03-01,54,2,56,0,96.88,111,290
22,2026-03-02,50,4,0,0,96.88,111,291
22,2026-03-03,46,4,0,0,96.88,111,292
22,2026-03-04,43,3,0,0,96.88,111,293
22,2026-03-05,42,1,0,0,96.88,111,294
22,2026-03-06,38,4,0,0,96.88,111,295
22,2026-03-07,35,3,0,0,96.88,111,296
22,2026-03-08,33,2,0,0,96.88,111,297
22,2026-03-09,30,3,0,0,96.88,111,298
22,2026-03-10,25,5,0,0,96.88,111,299
22,2026-03-11,22,3,0,0,96.88,111,300
22,2026-03-12,19,3,0,0,96.88,111,301
22,2026-03-13,15,4,0,0,96.88,111,302
22,2026-03-14,13,2,0,0,96.88,111,303
22,2026-03-15,11,2,0,0,96.88,111,304
22,2026-03-16,9,2,0,0,96.88,111,305
22,2026-03-17,6,3,0,0,96.88,111,306
22,2026-03-18,3,3,0,0,96.88,111,307
22,2026-03-19,0,4,0,0,96.88,111,308
22,2026-03-20,0,4,0,0,96.88,111,309
22,2026-03-21,36,2,38,0,96.88,111,310
23,2025-12-22,17,3,0,0,24.0,60,301
23,2025-12-23,14,3,0,0,24.0,60,302
23,2025-12-24,12,2,0,0,24.0,60,303
23,2025-12-25,10,2,0,0,24.0,60,304
23,2025-12-26,7,3,0,0,24.0,60,305
23,2025-12-27,5,2,0,0,24.0,60,306
23,2025-12-28,4,1,0,0,24.0,60,307
23,2025-12-29,3,1,0,0,24.0,60,308
23,2025-12-30,0,3,0,0,24.0,60,309
23,2025-12-31,0,2,0,0,24.0,60,310
23,2026-01-01,0,2,0,0,24.0,60,311
23,2026-01-02,0,3,0,0,24.0,60,312
23,2026-01-03,0,1,0,0,24.0,60,313
23,2026-01-04,0,1,0,0,24.0,60,314
23,2026-01-05,0,3,0,0,24.0,60,315
23,2026-01-06,0,3,0,0,24.0,60,316
23,2026-01-07,0,2,0,0,24.0,60,317
23,2026-01-08,0,3,0,0,24.0,60,318
23,2026-01-09,0,3,0,0,24.0,60,319
23,2026-01-10,0,2,0,0,24.0,60,320
23,2026-01-11,0,1,0,0,24.0,60,321
23,2026-01-12,0,3,0,0,24.0,60,322
23,2026-01-13,0,2,0,0,24.0,60,323
23,2026-01-14,0,2,0,0,24.0,60,324
23,2026-01-15,0,3,0,0,24.0,60,325
23,2026-01-16,0,3,0,0,24.0,60,326
23,2026-01-17,0,1,0,0,24.0,60,327
23,2026-01-18,0,2,0,0,24.0,60,328
23,2026-01-19,0,4,0,0,24.0,60,329
23,2026-01-20,0,4,0,0,24.0,60,330
23,2026-01-21,0,2,0,0,24.0,60,331
23,2026-01-22,0,2,0,0,24.0,60,332
23,2026-01-23,0,3,0,0,24.0,60,333
23,2026-01-24,0,1,0,0,24.0,60,334
23,2026-01-25,0,1,0,0,24.0,60,335
23,2026-01-26,0,3,0,0,24.0,60,336
23,2026-01-27,0,3,0,0,24.0,60,337
23,2026-01-28,0,3,0,0,24.0,60,338
23,2026-01-29,0,2,0,0,24.0,60,339
23,2026-01-30,35,4,39,0,24.0,60,340
23,2026-01-31,33,2,0,0,24.0,60,341
23,2026-02-01,31,2,0,0,24.0,60,342
23,2026-02-02,28,3,0,0,24.0,60,343
23,2026-02-03,26,2,0,0,24.0,60,344
23,2026-02-04,23,3,0,0,24.0,60,345
23,2026-02-05,21,2,0,0,24.0,60,346
23,2026-02-06,18,3,0,0,24.0,60,347
23,2026-02-07,53,1,36,0,24.0,60,348
23,2026-02-08,51,2,0,0,24.0,60,349
23,2026-02-09,48,3,0,0,24.0,60,350
23,2026-02-10,46,2,0,0,24.0,60,351
23,2026-02-11,44,2,0,0,24.0,60,352
23,2026-02-12,41,3,0,0,24.0,60,353
23,2026-02-13,38,3,0,0,24.0,60,354
23,2026-02-14,36,2,0,0,24.0,60,355
23,2026-02-15,34,2,0,0,24.0,60,356
23,2026-02-16,31,3,0,0,24.0,60,357
23,2026-02-17,29,2,0,0,24.0,60,358
23,2026-02-18,25,4,0,0,24.0,60,359
23,2026-02-19,20,5,0,0,24.0,60,360
23,2026-02-20,16,4,0,0,24.0,60,361
23,2026-02-21,14,2,0,0,24.0,60,362
23,2026-02-22,12,2,0,0,24.0,60,363
23,2026-02-23,10,2,0,0,24.0,60,364
23,2026-02-24,8,2,0,0,24.0,60,365
23,2026-02-25,5,3,0,0,24.0,60,366
23,2026-02-26,1,4,0,0,24.0,60,367
23,2026-02-27,0,3,0,0,24.0,60,368
23,2026-02-28,0,2,0,0,24.0,60,369
23,2026-03-01,0,2,0,0,24.0,60,370
23,2026-03-02,0,3,0,0,24.0,60,371
23,2026-03-03,0,4,0,0,24.0,60,372
23,2026-03-04,0,4,0,0,24.0,60,373
23,2026-03-05,0,5,0,0,24.0,60,374
23,2026-03-06,0,4,0,0,24.0,60,375
23,2026-03-07,0,2,0,0,24.0,60,376
23,2026-03-08,0,2,0,0,24.0,60,377
23,2026-03-09,0,2,0,0,24.0,60,378
23,2026-03-10,0,1,0,0,24.0,60,379
23,2026-03-11,0,3,0,0,24.0,60,380
23,2026-03-12,0,1,0,0,24.0,60,381
23,2026-03-13,0,4,0,0,24.0,60,382
23,2026-03-14,0,2,0,0,24.0,60,383
23,2026-03-15,0,2,0,0,24.0,60,384
23,2026-03-16,0,2,0,0,24.0,60,385
23,2026-03-17,0,3,0,0,24.0,60,386
23,2026-03-18,0,3,0,0,24.0,60,387
23,2026-03-19,0,3,0,0,24.0,60,388
23,2026-03-20,0,2,0,0,24.0,60,389
23,2026-03-21,56,1,57,0,24.0,60,390
24,2025-12-22,18,2,0,0,105.6,132,241
24,2025-12-23,16,2,0,0,105.6,132,242
24,2025-12-24,13,3,0,0,105.6,132,243
24,2025-12-25,12,1,0,0,105.6,132,244
24,2025-12-26,10,2,0,0,105.6,132,245
24,2025-12-27,9,1,0,0,105.6,132,246
24,2025-12-28,8,1,0,0,105.6,132,247
24,2025-12-29,6,2,0,0,105.6,132,248
24,2025-12-30,4,2,0,0,105.6,132,249
24,2025-12-31,2,2,0,0,105.6,132,250
24,2026-01-01,0,2,0,0,105.6,132,251
24,2026-01-02,0,2,0,0,105.6,132,252
24,2026-01-03,0,1,0,0,105.6,132,253
24,2026-01-04,0,1,0,0,105.6,132,254
24,2026-01-05,0,1,0,0,105.6,132,255
24,2026-01-06,0,2,0,0,105.6,132,256
24,2026-01-07,0,2,0,0,105.6,132,257
24,2026-01-08,0,3,0,0,105.6,132,258
24,2026-01-09,0,1,0,0,105.6,132,259
24,2026-01-10,0,1,0,0,105.6,132,260
24,2026-01-11,0,1,0,0,105.6,132,261
24,2026-01-12,0,2,0,0,105.6,132,262
24,2026-01-13,0,3,0,0,105.6,132,263
24,2026-01-14,0,1,0,0,105.6,132,264
24,2026-01-15,0,2,0,0,105.6,132,265
24,2026-01-16,0,2,0,0,105.6,132,266
24,2026-01-17,0,1,0,0,105.6,132,267
24,2026-01-18,0,1,0,0,105.6,132,268
24,2026-01-19,0,2,0,0,105.6,132,269
24,2026-01-20,0,3,0,0,105.6,132,270
24,2026-01-21,0,2,0,0,105.6,132,271
24,2026-01-22,0,2,0,0,105.6,132,272
24,2026-01-23,0,2,0,0,105.6,132,273
24,2026-01-24,0,1,0,0,105.6,132,274
24,2026-01-25,0,2,0,0,105.6,132,275
24,2026-01-26,0,2,0,0,105.6,132,276
24,2026-01-27,0,1,0,0,105.6,132,277
24,2026-01-28,0,2,0,0,105.6,132,278
24,2026-01-29,0,1,0,0,105.6,132,279
24,2026-01-30,0,3,0,0,105.6,132,280
24,2026-01-31,0,1,0,0,105.6,132,281
24,2026-02-01,0,1,0,0,105.6,132,282
24,2026-02-02,0,1,0,0,105.6,132,283
24,2026-02-03,0,2,0,0,105.6,132,284
24,2026-02-04,0,3,0,0,105.6,132,285
24,2026-02-05,52,1,53,0,105.6,132,286
24,2026-02-06,50,2,0,0,105.6,132,287
24,2026-02-07,49,1,0,0,105.6,132,288
24,2026-02-08,47,2,0,0,105.6,132,289
24,2026-02-09,45,2,0,0,105.6,132,290
24,2026-02-10,43,2,0,0,105.6,132,291
24,2026-02-11,42,1,0,0,105.6,132,292
24,2026-02-12,40,2,0,0,105.6,132,293
24,2026-02-13,38,2,0,0,105.6,132,294
24,2026-02-14,37,1,0,0,105.6,132,295
24,2026-02-15,36,1,0,0,105.6,132,296
24,2026-02-16,34,2,0,0,105.6,132,297
24,2026-02-17,33,1,0,0,105.6,132,298
24,2026-02-18,31,2,0,0,105.6,132,299
24,2026-02-19,30,1,0,0,105.6,132,300
24,2026-02-20,29,1,0,0,105.6,132,301
24,2026-02-21,28,1,0,0,105.6,132,302
24,2026-02-22,28,0,0,0,105.6,132,303
24,2026-02-23,27,1,0,0,105.6,132,304
24,2026-02-24,25,2,0,0,105.6,132,305
24,2026-02-25,24,1,0,0,105.6,132,306
24,2026-02-26,22,2,0,0,105.6,132,307
24,2026-02-27,20,2,0,0,105.6,132,308
24,2026-02-28,18,2,0,0,105.6,132,309
24,2026-03-01,17,1,0,0,105.6,132,310
24,2026-03-02,15,2,0,0,105.6,132,311
24,2026-03-03,15,0,0,0,105.6,132,312
24,2026-03-04,12,3,0,0,105.6,132,313
24,2026-03-05,10,2,0,0,105.6,132,314
24,2026-03-06,8,2,0,0,105.6,132,315
24,2026-03-07,6,2,0,0,105.6,132,316
24,2026-03-08,4,2,0,0,105.6,132,317
24,2026-03-09,1,3,0,0,105.6,132,318
24,2026-03-10,0,2,0,0,105.6,132,319
24,2026-03-11,0,4,0,0,105.6,132,320
24,2026-03-12,0,2,0,0,105.6,132,321
24,2026-03-13,0,3,0,0,105.6,132,322
24,2026-03-14,0,1,0,0,105.6,132,323
24,2026-03-15,0,1,0,0,105.6,132,324
24,2026-03-16,0,1,0,0,105.6,132,325
24,2026-03-17,0,2,0,0,105.6,132,326
24,2026-03-18,0,3,0,0,105.6,132,327
24,2026-03-19,0,3,0,0,105.6,132,328
24,2026-03-20,0,3,0,0,105.6,132,329
24,2026-03-21,47,0,47,0,105.6,132,330
25,2025-12-22,19,1,0,0,34.5,46,121
25,2025-12-23,18,1,0,0,34.5,46,122
25,2025-12-24,17,1,0,0,34.5,46,123
25,2025-12-25,16,1,0,0,34.5,46,124
25,2025-12-26,14,2,0,0,34.5,46,125
25,2025-12-27,13,1,0,0,34.5,46,126
25,2025-12-28,12,1,0,0,34.5,46,127
25,2025-12-29,11,1,0,0,34.5,46,128
25,2025-12-30,10,1,0,0,34.5,46,129
25,2025-12-31,50,1,41,0,34.5,46,130
25,2026-01-01,48,2,0,0,34.5,46,131
25,2026-01-02,47,1,0,0,34.5,46,132
25,2026-01-03,46,1,0,0,34.5,46,133
25,2026-01-04,45,1,0,0,34.5,46,134
25,2026-01-05,44,1,0,0,34.5,46,135
25,2026-01-06,43,1,0,0,34.5,46,136
25,2026-01-07,42,1,0,0,34.5,46,137
25,2026-01-08,41,1,0,0,34.5,46,138
25,2026-01-09,39,2,0,0,34.5,46,139
25,2026-01-10,38,1,0,0,34.5,46,140
25,2026-01-11,79,1,42,0,34.5,46,141
25,2026-01-12,78,1,0,0,34.5,46,142
25,2026-01-13,77,1,0,0,34.5,46,143
25,2026-01-14,105,2,30,0,34.5,46,144
25,2026-01-15,103,2,0,0,34.5,46,145
25,2026-01-16,102,1,0,0,34.5,46,146
25,2026-01-17,134,0,32,0,34.5,46,147
25,2026-01-18,133,1,0,0,34.5,46,148
25,2026-01-19,131,2,0,0,34.5,46,149
25,2026-01-20,129,2,0,0,34.5,46,150
25,2026-01-21,128,1,0,0,34.5,46,151
25,2026-01-22,127,1,0,0,34.5,46,152
25,2026-01-23,164,2,39,0,34.5,46,153
25,2026-01-24,163,1,0,0,34.5,46,154
25,2026-01-25,162,1,0,0,34.5,46,155
25,2026-01-26,161,1,0,0,34.5,46,156
25,2026-01-27,160,1,0,0,34.5,46,157
25,2026-01-28,159,1,0,0,34.5,46,158
25,2026-01-29,158,1,0,0,34.5,46,159
25,2026-01-30,157,1,0,0,34.5,46,160
25,2026-01-31,156,1,0,0,34.5,46,161
25,2026-02-01,155,1,0,0,34.5,46,162
25,2026-02-02,153,2,0,0,34.5,46,163
25,2026-02-03,152,1,0,0,34.5,46,164
25,2026-02-04,151,1,0,0,34.5,46,165
25,2026-02-05,150,1,0,0,34.5,46,166
25,2026-02-06,148,2,0,0,34.5,46,167
25,2026-02-07,191,1,44,0,34.5,46,168
25,2026-02-08,191,0,0,0,34.5,46,169
25,2026-02-09,190,1,0,0,34.5,46,170
25,2026-02-10,188,2,0,0,34.5,46,171
25,2026-02-11,187,1,0,0,34.5,46,172
25,2026-02-12,186,1,0,0,34.5,46,173
25,2026-02-13,220,1,35,0,34.5,46,174
25,2026-02-14,219,1,0,0,34.5,46,175
25,2026-02-15,218,1,0,0,34.5,46,176
25,2026-02-16,217,1,0,0,34.5,46,177
25,2026-02-17,216,1,0,0,34.5,46,178
